10.062893	0.5938875
20.125786	0.789731
30.503145	0.9305624
39.937107	1.0031785
50.314465	0.98557454
60.062893	0.97237164
70.754715	0.8953545
80.50314	0.8381418
90.8805	0.7655257
100.0	0.69290954
120.440254	0.5828851
130.81761	0.5212714
140.25157	0.47066015
150.31447	0.42665038
161.00629	0.38924205
169.81133	0.3584352
198.74214	0.27041563
