9.944755	3.9909914E-4
19.949085	5.161991E-4
29.952148	6.39299E-4
39.96535	7.143991E-4
49.985527	7.5649924E-4
60.010773	7.745995E-4
70.04426	7.5369986E-4
80.0714	7.628001E-4
90.10616	7.359005E-4
99.70613	7.029965E-4
110.17377	6.911012E-4
119.7712	6.701972E-4
129.80786	6.3429755E-4
139.84134	6.133979E-4
149.87672	5.8349833E-4
159.471	5.7759427E-4
169.50575	5.5069465E-4
